radius  u   sigma_rr   sigma_tt   sigma_zz  eps_rr   eps_tt   eps_zz  eps_p_rr   eps_p_tt   eps_p_zz
3.7777  3.22561e-05   0.000362044   0.0178792   0.00364825   -1.97172e-06   8.53856e-06   0   -4.23516e-22   0   -4.23516e-22
3.77575  3.226e-05   0.000353002   0.0178882   0.00364825   -1.97715e-06   8.54399e-06   0   -4.23516e-22   0   -4.23516e-22
3.7738  3.22638e-05   0.000343946   0.0178973   0.00364825   -1.98258e-06   8.54943e-06   0   -4.23516e-22   0   0
3.77185  3.22677e-05   0.000334875   0.0179064   0.00364825   -1.98803e-06   8.55488e-06   0   -8.47033e-22   1.69407e-21   -8.47033e-22
3.7699  3.22716e-05   0.000325791   0.0179155   0.00364825   -1.99348e-06   8.56033e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.76795  3.22755e-05   0.000316693   0.0179246   0.00364825   -1.99894e-06   8.56579e-06   0   0   -1.69407e-21   0
3.766  3.22794e-05   0.00030758   0.0179337   0.00364826   -2.00441e-06   8.57127e-06   0   -1.27055e-21   0   -1.27055e-21
3.76405  3.22833e-05   0.000298454   0.0179428   0.00364826   -2.00988e-06   8.57675e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.7621  3.22872e-05   0.000289313   0.017952   0.00364826   -2.01537e-06   8.58223e-06   0   -8.47033e-22   0   -8.47033e-22
3.76015  3.22912e-05   0.000280158   0.0179611   0.00364826   -2.02086e-06   8.58773e-06   0   -8.47033e-22   0   -4.23516e-22
3.7582  3.22951e-05   0.000270988   0.0179703   0.00364826   -2.02636e-06   8.59324e-06   0   -1.27055e-21   0   -8.47033e-22
3.75625  3.22991e-05   0.000261805   0.0179795   0.00364826   -2.03188e-06   8.59875e-06   0   -8.47033e-22   0   -8.47033e-22
3.7543  3.2303e-05   0.000252607   0.0179887   0.00364827   -2.0374e-06   8.60428e-06   0   -4.23516e-22   0   -4.23516e-22
3.75235  3.2307e-05   0.000243395   0.0179979   0.00364827   -2.04292e-06   8.60981e-06   0   -4.23516e-22   0   0
3.7504  3.2311e-05   0.000234168   0.0180072   0.00364827   -2.04846e-06   8.61535e-06   0   -1.27055e-21   0   -1.27055e-21
3.74845  3.2315e-05   0.000224927   0.0180164   0.00364827   -2.05401e-06   8.6209e-06   0   -4.23516e-22   0   -4.23516e-22
3.7465  3.2319e-05   0.000215672   0.0180257   0.00364827   -2.05956e-06   8.62645e-06   0   -4.23516e-22   0   -4.23516e-22
3.74455  3.2323e-05   0.000206402   0.018035   0.00364828   -2.06512e-06   8.63202e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.7426  3.23271e-05   0.000197118   0.0180443   0.00364828   -2.0707e-06   8.63759e-06   0   -8.47033e-22   0   -8.47033e-22
3.74065  3.23311e-05   0.000187819   0.0180536   0.00364828   -2.07628e-06   8.64318e-06   0   -8.47033e-22   0   -8.47033e-22
3.7387  3.23352e-05   0.000178505   0.0180629   0.00364828   -2.08187e-06   8.64877e-06   0   -4.23516e-22   0   -4.23516e-22
3.73675  3.23392e-05   0.000169177   0.0180722   0.00364828   -2.08746e-06   8.65437e-06   0   -4.23516e-22   0   -4.23516e-22
3.7348  3.23433e-05   0.000159835   0.0180816   0.00364828   -2.09307e-06   8.65998e-06   0   -1.27055e-21   1.69407e-21   -1.27055e-21
3.73285  3.23474e-05   0.000150477   0.018091   0.00364829   -2.09869e-06   8.6656e-06   0   -4.23516e-22   0   -4.23516e-22
3.7309  3.23515e-05   0.000141106   0.0181003   0.00364829   -2.10431e-06   8.67123e-06   0   -8.47033e-22   0   -4.23516e-22
3.72895  3.23556e-05   0.000131719   0.0181097   0.00364829   -2.10994e-06   8.67686e-06   0   -4.23516e-22   0   -4.23516e-22
3.727  3.23597e-05   0.000122318   0.0181191   0.00364829   -2.11558e-06   8.68251e-06   0   -8.47033e-22   -1.69407e-21   -8.47033e-22
3.72505  3.23638e-05   0.000112901   0.0181286   0.00364829   -2.12124e-06   8.68816e-06   0   -4.23516e-22   0   -4.23516e-22
3.7231  3.2368e-05   0.000103471   0.018138   0.0036483   -2.1269e-06   8.69383e-06   0   -4.23516e-22   0   -4.23516e-22
3.72115  3.23721e-05   9.40249e-05   0.0181475   0.0036483   -2.13256e-06   8.6995e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.7192  3.23763e-05   8.45643e-05   0.0181569   0.0036483   -2.13824e-06   8.70518e-06   0   -4.23516e-22   0   -4.23516e-22
3.71725  3.23805e-05   7.50889e-05   0.0181664   0.0036483   -2.14393e-06   8.71087e-06   0   -8.47033e-22   0   -8.47033e-22
3.7153  3.23847e-05   6.55985e-05   0.0181759   0.0036483   -2.14962e-06   8.71657e-06   0   -4.23516e-22   0   -4.23516e-22
3.71335  3.23889e-05   5.60932e-05   0.0181854   0.0036483   -2.15533e-06   8.72228e-06   0   -8.47033e-22   0   -8.47033e-22
3.7114  3.23931e-05   4.65729e-05   0.018195   0.00364831   -2.16104e-06   8.72799e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.70945  3.23973e-05   3.70375e-05   0.0182045   0.00364831   -2.16676e-06   8.73372e-06   0   -4.23516e-22   0   -4.23516e-22
3.7075  3.24015e-05   2.74872e-05   0.0182141   0.00364831   -2.17249e-06   8.73945e-06   0   -4.23516e-22   0   -4.23516e-22
3.70555  3.24058e-05   1.79218e-05   0.0182236   0.00364831   -2.17823e-06   8.7452e-06   0   -8.47033e-22   0   -4.23516e-22
3.7036  3.241e-05   8.34122e-06   0.0182332   0.00364831   -2.18398e-06   8.75095e-06   0   -8.47033e-22   0   -8.47033e-22
3.70165  3.24143e-05   -1.25445e-06   0.0182428   0.00364832   -2.18974e-06   8.75671e-06   0   -8.47033e-22   0   -8.47033e-22
3.6997  3.24186e-05   -1.08653e-05   0.0182525   0.00364832   -2.19551e-06   8.76248e-06   0   -8.47033e-22   0   -8.47033e-22
3.69775  3.24228e-05   -2.04913e-05   0.0182621   0.00364832   -2.20129e-06   8.76826e-06   0   -8.47033e-22   -1.69407e-21   -4.23516e-22
3.6958  3.24271e-05   -3.01326e-05   0.0182717   0.00364832   -2.20707e-06   8.77405e-06   0   -8.47033e-22   0   -4.23516e-22
3.69385  3.24315e-05   -3.97892e-05   0.0182814   0.00364832   -2.21287e-06   8.77985e-06   0   -1.27055e-21   0   -8.47033e-22
3.6919  3.24358e-05   -4.9461e-05   0.0182911   0.00364833   -2.21867e-06   8.78566e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.68995  3.24401e-05   -5.91482e-05   0.0183008   0.00364833   -2.22449e-06   8.79148e-06   0   -8.47033e-22   0   -8.47033e-22
3.688  3.24444e-05   -6.88507e-05   0.0183105   0.00364833   -2.23031e-06   8.7973e-06   0   -4.23516e-22   0   -4.23516e-22
3.68605  3.24488e-05   -7.85686e-05   0.0183202   0.00364833   -2.23614e-06   8.80314e-06   0   -4.23516e-22   0   -4.23516e-22
3.6841  3.24532e-05   -8.8302e-05   0.01833   0.00364833   -2.24198e-06   8.80898e-06   0   -8.47033e-22   0   -8.47033e-22
3.68215  3.24575e-05   -9.80508e-05   0.0183397   0.00364834   -2.24783e-06   8.81484e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.6802  3.24619e-05   -0.000107815   0.0183495   0.00364834   -2.25369e-06   8.8207e-06   0   -8.47033e-22   1.69407e-21   -8.47033e-22
3.67825  3.24663e-05   -0.000117595   0.0183593   0.00364834   -2.25956e-06   8.82657e-06   0   -8.47033e-22   1.69407e-21   -8.47033e-22
3.6763  3.24707e-05   -0.00012739   0.0183691   0.00364834   -2.26544e-06   8.83245e-06   0   -8.47033e-22   -1.69407e-21   -4.23516e-22
3.67435  3.24752e-05   -0.000137201   0.0183789   0.00364834   -2.27133e-06   8.83834e-06   0   -4.23516e-22   0   -4.23516e-22
3.6724  3.24796e-05   -0.000147028   0.0183888   0.00364835   -2.27722e-06   8.84425e-06   0   -8.47033e-22   1.69407e-21   -8.47033e-22
3.67045  3.24841e-05   -0.00015687   0.0183986   0.00364835   -2.28313e-06   8.85016e-06   0   -8.47033e-22   0   -8.47033e-22
3.6685  3.24885e-05   -0.000166728   0.0184085   0.00364835   -2.28905e-06   8.85607e-06   0   -8.47033e-22   0   -8.47033e-22
3.66655  3.2493e-05   -0.000176602   0.0184184   0.00364835   -2.29497e-06   8.862e-06   0   -1.27055e-21   -1.69407e-21   -1.27055e-21
3.6646  3.24975e-05   -0.000186491   0.0184283   0.00364835   -2.30091e-06   8.86794e-06   0   -8.47033e-22   -1.69407e-21   -8.47033e-22
3.66265  3.2502e-05   -0.000196397   0.0184382   0.00364836   -2.30685e-06   8.87389e-06   0   -8.47033e-22   0   -8.47033e-22
3.6607  3.25065e-05   -0.000206318   0.0184481   0.00364836   -2.3128e-06   8.87985e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.65875  3.2511e-05   -0.000216255   0.018458   0.00364836   -2.31877e-06   8.88581e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.6568  3.25155e-05   -0.000226207   0.018468   0.00364836   -2.32474e-06   8.89179e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.65485  3.252e-05   -0.000236176   0.018478   0.00364836   -2.33072e-06   8.89778e-06   0   -8.47033e-22   -1.69407e-21   -8.47033e-22
