"FailureType","Displacement:0","Displacement:1","Displacement:2","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","StrainPlastic:0","StrainPlastic:1","StrainPlastic:2","StrainPlastic:3","StrainPlastic:4","StrainPlastic:5","StrainPlastic:6","StrainPlastic:7","StrainPlastic:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.00018513639,-5.97586e-18,0,-0.92565662,1.3740957e-05,0,1.3740957e-05,0.95956367,0,0,0,0.0067817876,-0.00055946305,8.2445943e-09,0,8.2445943e-09,0.00057167059,0,0,0,0,2.3318687e-19,0,0,0,-8.2485514e-21,0,0,0,-1.3253229e-19,1,0.22620001,0.32620001,0,0
0,0.00018301779,-5.2605171e-18,0,-0.90809232,-3.0511837e-06,0,-3.0511837e-06,0.93721813,0,0,0,0.0058254702,-0.00054835074,-1.8306898e-09,0,-1.8306898e-09,0.00055883691,0,0,0,0,1.8960401e-19,0,0,0,1.7228616e-20,0,0,0,-1.0776663e-19,1,0.23010001,0.3301,0,0
0,0.00018089918,-4.5451747e-18,0,-0.89052808,-1.9843324e-05,0,-1.9843324e-05,0.91487259,0,0,0,0.0048691533,-0.00053723843,-1.1905975e-08,0,-1.1905975e-08,0.00054600317,0,0,0,0,1.4602115e-19,0,0,0,4.2705784e-20,0,0,0,-8.300097e-20,1,0.234,0.33399999,0,0
0,0.00017878057,-3.8298264e-18,0,-0.87296367,-3.6635593e-05,0,-3.6635593e-05,0.89252687,0,0,0,0.0039128289,-0.00052612607,-2.1981336e-08,0,-2.1981336e-08,0.00053316937,0,0,0,0,1.0243795e-19,-0,0,-0,6.8183147e-20,0,0,0,-5.8235124e-20,1,0.23790002,0.33790001,0,0
0,0.00017666197,-3.1144837e-18,0,-0.85539943,-5.3427735e-05,0,-5.3427735e-05,0.87018132,0,0,0,0.0029565115,-0.00051501376,-3.2056622e-08,0,-3.2056622e-08,0.00052033568,0,0,0,0,5.8855083e-20,-0,0,-0,9.3660317e-20,0,0,0,-3.3469469e-20,1,0.24180001,0.3418,0,0
0,0.00017454335,-2.399141e-18,0,-0.83783513,-7.0219874e-05,0,-7.0219874e-05,0.84783578,0,0,0,0.0020001943,-0.00050390145,-4.2131905e-08,0,-4.2131905e-08,0.000507502,0,0,0,0,1.5272223e-20,-0,0,-0,1.1913748e-19,0,0,0,-8.7038141e-21,1,0.2457,0.3457,0,0
0,0.0001724936,-1.6207754e-18,0,-0.81994009,-8.0360318e-05,0,-8.0360318e-05,0.82681292,0,0,0,0.0013745808,-0.00049278908,-4.8216172e-08,0,-4.8216172e-08,0.00049526349,0,0,0,0,-1.7326329e-20,-0,0,-0,1.3704214e-19,0,0,0,7.1857616e-21,1,0.24959999,0.34959999,0,0
0,0.00017075265,-5.5972743e-19,0,-0.80056113,-6.0665963e-05,0,-6.0665963e-05,0.8117224,0,0,0,0.0022322678,-0.00048167625,-3.6399562e-08,0,-3.6399562e-08,0.0004856945,0,0,0,0,-6.5718303e-22,-0,0,-0,1.2098195e-19,0,0,0,-1.6736426e-20,1,0.25350001,0.35350001,0,0
0,0.00016901172,5.013125e-19,0,-0.78118235,-4.0971761e-05,0,-4.0971761e-05,0.79663199,0,0,0,0.0030899481,-0.00047056351,-2.4583047e-08,0,-2.4583047e-08,0.0004761256,0,0,0,0,1.6011835e-20,-0,0,-0,1.0492187e-19,0,0,0,-4.0658431e-20,1,0.25740001,0.3574,0,0
0,0.00016727077,1.5623524e-18,0,-0.76180357,-2.1277559e-05,0,-2.1277559e-05,0.78154159,0,0,0,0.0039476287,-0.00045945076,-1.2766531e-08,0,-1.2766531e-08,0.00046655667,0,0,0,0,3.2680853e-20,-0,0,-0,8.8861803e-20,0,0,0,-6.458044e-20,1,0.2613,0.36129999,0,0
