"FailureType","Displacement:0","Displacement:1","Displacement:2","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","StrainPlastic:0","StrainPlastic:1","StrainPlastic:2","StrainPlastic:3","StrainPlastic:4","StrainPlastic:5","StrainPlastic:6","StrainPlastic:7","StrainPlastic:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.0002321135,-1.7947535e-17,0,-1.1521202,-3.9735369e-06,0,-3.9735369e-06,1.1885349,0,0,0,0.0072818105,-0.00069564208,-2.3840443e-09,0,-2.3840443e-09,0.00070874917,0,0,0,0,-4.6524618e-20,8.5370411e-22,0,8.5370411e-22,7.9491689e-20,0,0,0,-1.2382538e-19,1,0.23010001,0.3301,0,0
0,0.0002294258,-2.0790086e-17,0,-1.1298419,-2.5248095e-05,0,-2.5248095e-05,1.1601905,0,0,0,0.0060687922,-0.00068154675,-1.5148753e-08,0,-1.5148753e-08,0.00069247046,0,0,0,0,-4.7643467e-20,-2.238892e-21,0,-2.238892e-21,1.048104e-20,0,0,0,-1.1422301e-19,1,0.234,0.33399999,0,0
0,0.00022673809,-2.3632661e-17,0,-1.1075635,-4.6522815e-05,0,-4.6522815e-05,1.1318458,0,0,0,0.0048557641,-0.0006674513,-2.7913561e-08,0,-2.7913561e-08,0.00067619159,0,0,0,0,-4.8762326e-20,-5.3315115e-21,0,-5.3315115e-21,-5.8530137e-20,0,0,0,-1.0462056e-19,1,0.23790002,0.33790001,0,0
0,0.0002240504,-2.6475213e-17,0,-1.0852852,-6.7797373e-05,0,-6.7797373e-05,1.1035014,0,0,0,0.0036427458,-0.00065335596,-4.067827e-08,0,-4.067827e-08,0.00065991282,0,0,0,0,-4.9881175e-20,-8.4241075e-21,0,-8.4241075e-21,-1.2754078e-19,0,0,0,-9.5018179e-20,1,0.24180001,0.3418,0,0
0,0.0002213627,-2.9317766e-17,0,-1.0630069,-8.9071931e-05,0,-8.9071931e-05,1.075157,0,0,0,0.0024297272,-0.00063926063,-5.3442978e-08,0,-5.3442978e-08,0.00064363406,0,0,0,0,-5.1000024e-20,-1.1516704e-20,0,-1.1516704e-20,-1.9655144e-19,0,0,0,-8.5415801e-20,1,0.2457,0.3457,0,0
0,0.00021876235,-3.1589621e-17,0,-1.0403087,-0.00010191471,0,-0.00010191471,1.0484904,0,0,0,0.0016361825,-0.00062516524,-6.1148626e-08,0,-6.1148626e-08,0.00062811031,0,0,0,0,-4.9209062e-20,-1.4310107e-20,0,-1.4310107e-20,-2.4430335e-19,0,0,0,-7.1517312e-20,1,0.24959999,0.34959999,0,0
0,0.00021655372,-3.1301749e-17,0,-1.0157276,-7.6938501e-05,0,-7.6938501e-05,1.0293487,0,0,0,0.002724098,-0.00061106955,-4.6162903e-08,0,-4.6162903e-08,0.00061597285,0,0,0,0,-3.4366708e-20,-1.576156e-20,0,-1.576156e-20,-1.9670381e-19,0,0,0,-3.834934e-20,1,0.25350001,0.35350001,0,0
0,0.0002143451,-3.1013876e-17,0,-0.99114662,-5.1962492e-05,0,-5.1962492e-05,1.0102072,0,0,0,0.0038120055,-0.00059697393,-3.1177294e-08,0,-3.1177294e-08,0.00060383551,0,0,0,0,-1.9524467e-20,-1.7213002e-20,0,-1.7213002e-20,-1.4910463e-19,0,0,0,-5.1816233e-21,1,0.25740001,0.3574,0,0
0,0.00021213648,-3.0726008e-17,0,-0.96656567,-2.6986479e-05,0,-2.6986479e-05,0.99106568,0,0,0,0.0048999125,-0.0005828783,-1.6191688e-08,0,-1.6191688e-08,0.0005916981,0,0,0,0,-4.6822272e-21,-1.8664444e-20,0,-1.8664444e-20,-1.0150545e-19,0,0,0,2.7986092e-20,1,0.2613,0.36129999,0,0
0,0.00020992785,-3.0438136e-17,0,-0.94198453,-2.0102768e-06,0,-2.0102768e-06,0.97192407,0,0,0,0.0059878281,-0.00056878256,-1.2059659e-09,0,-1.2059659e-09,0.00057956064,0,0,0,0,1.0160126e-20,-2.0115897e-20,0,-2.0115897e-20,-5.390591e-20,0,0,0,6.1154064e-20,1,0.26520002,0.36520001,0,0
