X	Sig Axial Total	Tempo	Sig Axial Desv	Tempo	Sig Conf	Tempo	Def Axial	Tempo	Def Lateral	Tempo	Def Volume
15908.074	160.433395	15908.074	120.43354	15908.074	39.999855	15908.074	7.017272	15908.074	-2.4231069	15908.074	2.1710582
15910.074	160.401459	15910.074	120.4035	15910.074	39.997959	15910.074	7.017879	15910.074	-2.4236	15910.074	2.1706793
15912.074	160.436124	15912.074	120.4362	15912.074	39.999924	15912.074	7.0184546	15912.074	-2.4237475	15912.074	2.1709595
15914.074	160.450715	15914.074	120.45173	15914.074	39.998985	15914.074	7.0190916	15914.074	-2.4243801	15914.074	2.1703315
15916.074	160.511543	15916.074	120.5144	15916.074	39.997143	15916.074	7.0194936	15916.074	-2.4247687	15916.074	2.1699562
15918.074	160.484625	15918.074	120.48699	15918.074	39.997635	15918.074	7.0198998	15918.074	-2.4250603	15918.074	2.1697793
15920.074	160.446797	15920.074	120.44759	15920.074	39.999207	15920.074	7.0205302	15920.074	-2.4256086	15920.074	2.169313
15922.074	160.454248	15922.074	120.45574	15922.074	39.998508	15922.074	7.0210004	15922.074	-2.4257512	15922.074	2.1694977
15924.074	160.492264	15924.074	120.49252	15924.074	39.999744	15924.074	7.0218296	15924.074	-2.4262893	15924.074	2.1692507
15926.074	160.446534	15926.074	120.4464	15926.074	40.000134	15926.074	7.022172	15926.074	-2.4266801	15926.074	2.1688123
15928.074	160.564605	15928.074	120.56203	15928.074	40.002575	15928.074	7.0229826	15928.074	-2.426949	15928.074	2.169085
15930.074	160.455488	15930.074	120.45426	15930.074	40.001228	15930.074	7.0233269	15930.074	-2.4274278	15930.074	2.1684713
15932.074	160.527764	15932.074	120.5285	15932.074	39.999264	15932.074	7.0239553	15932.074	-2.4278581	15932.074	2.1682389
15934.074	160.525516	15934.074	120.52497	15934.074	40.000546	15934.074	7.0247064	15934.074	-2.4282329	15934.074	2.1682403
15936.074	160.503679	15936.074	120.50651	15936.074	39.997169	15936.074	7.0250974	15936.074	-2.4286373	15936.074	2.1678228
15938.074	160.478984	15938.074	120.47998	15938.074	39.999004	15938.074	7.0258498	15938.074	-2.4291272	15938.074	2.1675956
15940.074	160.495868	15940.074	120.49636	15940.074	39.999508	15940.074	7.0265441	15940.074	-2.429492	15940.074	2.1675601
15942.074	160.512124	15942.074	120.51209	15942.074	40.000034	15942.074	7.0269322	15942.074	-2.4300468	15942.074	2.1668386
15944.074	160.480208	15944.074	120.4817	15944.074	39.998508	15944.074	7.0274806	15944.074	-2.4301841	15944.074	2.1671124
15946.074	160.532093	15946.074	120.53352	15946.074	39.998573	15946.074	7.0281343	15946.074	-2.4306467	15946.074	2.1668408
15948.074	160.463225	15948.074	120.46411	15948.074	39.999115	15948.074	7.0283456	15948.074	-2.4311121	15948.074	2.1661215
15950.074	160.5112	15950.074	120.51162	15950.074	39.99958	15950.074	7.0290127	15950.074	-2.4315464	15950.074	2.1659195
15952.074	160.52673	15952.074	120.5276	15952.074	39.99913	15952.074	7.0293484	15952.074	-2.4318469	15952.074	2.1656547
15954.074	160.469197	15954.074	120.47292	15954.074	39.996277	15954.074	7.029902	15954.074	-2.4322615	15954.074	2.1653793
15956.074	160.468697	15956.074	120.47202	15956.074	39.996677	15956.074	7.0306158	15956.074	-2.4325919	15956.074	2.165432
15958.074	160.455213	15958.074	120.4545	15958.074	40.000713	15958.074	7.0309639	15958.074	-2.4331491	15958.074	2.1646657
15960.074	160.501708	15960.074	120.50133	15960.074	40.000378	15960.074	7.0317721	15960.074	-2.4333732	15960.074	2.1650259
15962.074	160.498946	15962.074	120.50104	15962.074	39.997906	15962.074	7.0322351	15962.074	-2.4337959	15962.074	2.1646433
15964.074	160.485378	15964.074	120.4874	15964.074	39.997978	15964.074	7.032732	15964.074	-2.4342949	15964.074	2.1641421
15966.074	160.480756	15966.074	120.48039	15966.074	40.000366	15966.074	7.0333028	15966.074	-2.4346304	15966.074	2.164042
15968.074	160.493705	15968.074	120.49467	15968.074	39.999035	15968.074	7.0339918	15968.074	-2.4349718	15968.074	2.164048
15970.074	160.548478	15970.074	120.55	15970.074	39.998478	15970.074	7.0345626	15970.074	-2.435442	15970.074	2.1636784
15972.074	160.53188	15972.074	120.53497	15972.074	39.99691	15972.074	7.0349922	15972.074	-2.4359255	15972.074	2.1631413
15974.074	160.50377	15974.074	120.50443	15974.074	39.99934	15974.074	7.0354671	15974.074	-2.4362898	15974.074	2.1628876
15976.074	160.501953	15976.074	120.50317	15976.074	39.998783	15976.074	7.0360632	15976.074	-2.4366572	15976.074	2.1627486
15978.074	160.549163	15978.074	120.54853	15978.074	40.000633	15978.074	7.0368013	15978.074	-2.437077	15978.074	2.1626472
15980.074	160.576068	15980.074	120.57598	15980.074	40.000088	15980.074	7.0374889	15980.074	-2.4375455	15980.074	2.1623981
15982.074	160.542321	15982.074	120.54247	15982.074	39.999851	15982.074	7.0378261	15982.074	-2.4379249	15982.074	2.1619763
15984.074	160.507891	15984.074	120.5087	15984.074	39.999191	15984.074	7.0383916	15984.074	-2.4384463	15984.074	2.1614988
15986.074	160.486052	15986.074	120.48849	15986.074	39.997562	15986.074	7.0387306	15986.074	-2.4385822	15986.074	2.1615658
15988.074	160.512904	15988.074	120.51456	15988.074	39.998344	15988.074	7.0394573	15988.074	-2.4391582	15988.074	2.1611412
15990.074	160.542229	15990.074	120.542	15990.074	40.000229	15990.074	7.0401897	15990.074	-2.4393976	15990.074	2.1613948
15992.074	160.552852	15992.074	120.55574	15992.074	39.997112	15992.074	7.0408473	15992.074	-2.4399531	15992.074	2.1609411
15994.074	160.513612	15994.074	120.51389	15994.074	39.999722	15994.074	7.041656	15994.074	-2.4403141	15994.074	2.1610281
15996.074	160.515626	15996.074	120.51447	15996.074	40.001156	15996.074	7.0421429	15996.074	-2.4406278	15996.074	2.160887
15998.074	160.435473	15998.074	120.43677	15998.074	39.998703	15998.074	7.0425348	15998.074	-2.4411585	15998.074	2.1602175
16000.074	160.395248	16000.074	120.39719	16000.074	39.998058	16000.074	7.0426016	16000.074	-2.4415345	16000.074	2.159533
16002.074	160.3065	16002.074	120.307	16002.074	39.9995	16002.074	7.0430713	16002.074	-2.4418964	16002.074	2.1592782
16004.074	160.411067	16004.074	120.40932	16004.074	40.001747	16004.074	7.0438156	16004.074	-2.4422796	16004.074	2.1592562
16006.074	160.480571	16006.074	120.47829	16006.074	40.002281	16006.074	7.0445905	16006.074	-2.4427447	16006.074	2.1591008
16008.074	160.415901	16008.074	120.41621	16008.074	39.999691	16008.074	7.04491	16008.074	-2.4430494	16008.074	2.1588109
16010.074	160.490434	16010.074	120.4918	16010.074	39.998634	16010.074	7.0457034	16010.074	-2.4435108	16010.074	2.1586821
16012.074	160.45026	16012.074	120.45097	16012.074	39.99929	16012.074	7.045958	16012.074	-2.4439321	16012.074	2.1580942
16014.074	160.4891	16014.074	120.48939	16014.074	39.99971	16014.074	7.0469022	16014.074	-2.4442575	16014.074	2.1583869
16016.074	160.454902	16016.074	120.45613	16016.074	39.998772	16016.074	7.0474224	16016.074	-2.4446609	16016.074	2.1581006
16018.074	160.464816	16018.074	120.46215	16018.074	40.002666	16018.074	7.0477219	16018.074	-2.4450092	16018.074	2.1577029
16020.074	160.522074	16020.074	120.52487	16020.074	39.997204	16020.074	7.0485086	16020.074	-2.4454765	16020.074	2.1575556
16022.074	160.509223	16022.074	120.51031	16022.074	39.998913	16022.074	7.0487103	16022.074	-2.4458895	16022.074	2.1569316
16024.074	160.505516	16024.074	120.50684	16024.074	39.998676	16024.074	7.0496345	16024.074	-2.4464033	16024.074	2.1568277
16026.074	160.536299	16026.074	120.53591	16026.074	40.000389	16026.074	7.0500693	16026.074	-2.4467673	16026.074	2.1565347
16028.074	160.566752	16028.074	120.56808	16028.074	39.998672	16028.074	7.0506258	16028.074	-2.4470184	16028.074	2.1565893
16030.074	160.502946	16030.074	120.50699	16030.074	39.995956	16030.074	7.0508676	16030.074	-2.4474549	16030.074	2.1559577
16032.074	160.567988	16032.074	120.56869	16032.074	39.999298	16032.074	7.0517344	16032.074	-2.4480336	16032.074	2.1556675
16034.074	160.535876	16034.074	120.53813	16034.074	39.997746	16034.074	7.0522203	16034.074	-2.4482501	16034.074	2.15572
16036.074	160.59099	16036.074	120.59149	16036.074	39.9995	16036.074	7.052814	16036.074	-2.4485314	16036.074	2.1557515
16038.074	160.542362	16038.074	120.54219	16038.074	40.000172	16038.074	7.0533094	16038.074	-2.4491351	16038.074	2.1550395
16040.074	160.555504	16040.074	120.55616	16040.074	39.999344	16040.074	7.0538192	16040.074	-2.4493961	16040.074	2.1550269
16042.074	160.509424	16042.074	120.50855	16042.074	40.000874	16042.074	7.054183	16042.074	-2.449861	16042.074	2.1544604
16044.074	160.534589	16044.074	120.53666	16044.074	39.997929	16044.074	7.0546126	16044.074	-2.4503062	16044.074	2.1540005
16046.074	160.580221	16046.074	120.57678	16046.074	40.003441	16046.074	7.0556498	16046.074	-2.4506719	16046.074	2.1543059
16048.074	160.569442	16048.074	120.57027	16048.074	39.999172	16048.074	7.0559168	16048.074	-2.4510934	16048.074	2.1537297
16050.074	160.573474	16050.074	120.5713	16050.074	40.002174	16050.074	7.0564089	16050.074	-2.451611	16050.074	2.1531868
16052.074	160.546863	16052.074	120.54747	16052.074	39.999393	16052.074	7.0568419	16052.074	-2.451911	16052.074	2.1530199
16054.074	160.551615	16054.074	120.5525	16054.074	39.999115	16054.074	7.0574536	16054.074	-2.4522614	16054.074	2.1529305
16056.074	160.573086	16056.074	120.57124	16056.074	40.001846	16056.074	7.0580721	16056.074	-2.4525843	16056.074	2.1529038
16058.074	160.597932	16058.074	120.59736	16058.074	40.000572	16058.074	7.0587831	16058.074	-2.4529757	16058.074	2.1528316
16060.074	160.576747	16060.074	120.57579	16060.074	40.000957	16060.074	7.0593686	16060.074	-2.4535711	16060.074	2.1522262
16062.074	160.52122	16062.074	120.51884	16062.074	40.00238	16062.074	7.0597134	16062.074	-2.4538836	16062.074	2.1519463
16064.074	160.557779	16064.074	120.55641	16064.074	40.001369	16064.074	7.0604653	16064.074	-2.4542458	16064.074	2.1519735
16066.074	160.595427	16066.074	120.59606	16066.074	39.999367	16066.074	7.0610671	16066.074	-2.4546602	16066.074	2.1517467
16068.074	160.562746	16068.074	120.56241	16068.074	40.000336	16068.074	7.0615726	16068.074	-2.4550307	16068.074	2.1515112
16070.074	160.549475	16070.074	120.55028	16070.074	39.999195	16070.074	7.0621996	16070.074	-2.4554129	16070.074	2.1513741
16072.074	160.566677	16072.074	120.56731	16072.074	39.999367	16072.074	7.0621796	16072.074	-2.455915	16072.074	2.1503496
16074.074	160.499984	16074.074	120.5009	16074.074	39.999084	16074.074	7.0630312	16074.074	-2.4563477	16074.074	2.1503358
16076.074	160.536682	16076.074	120.53677	16076.074	39.999912	16076.074	7.0635834	16076.074	-2.4565856	16076.074	2.1504118
16078.074	160.591884	16078.074	120.58813	16078.074	40.003754	16078.074	7.0643554	16078.074	-2.4571784	16078.074	2.1499984
16080.074	160.524968	16080.074	120.52665	16080.074	39.998318	16080.074	7.0647025	16080.074	-2.4573467	16080.074	2.1500092
16082.074	160.604853	16082.074	120.60404	16082.074	40.000813	16082.074	7.0654058	16082.074	-2.4578526	16082.074	2.1497004
16084.074	160.547634	16084.074	120.54924	16084.074	39.998394	16084.074	7.0658932	16084.074	-2.458225	16084.074	2.1494429
16086.074	160.544645	16086.074	120.54421	16086.074	40.000435	16086.074	7.066165	16086.074	-2.4585915	16086.074	2.1489818
16088.074	160.524155	16088.074	120.52174	16088.074	40.002415	16088.074	7.0667052	16088.074	-2.4591322	16088.074	2.1484408
16090.074	160.539574	16090.074	120.54031	16090.074	39.999264	16090.074	7.0673795	16090.074	-2.4595206	16090.074	2.1483383
16092.074	160.577267	16092.074	120.577	16092.074	40.000267	16092.074	7.0680628	16092.074	-2.4598544	16092.074	2.1483536
16094.074	160.621125	16094.074	120.62349	16094.074	39.997635	16094.074	7.06879	16094.074	-2.4603465	16094.074	2.148097
16096.074	160.578021	16096.074	120.58118	16096.074	39.996841	16096.074	7.0688715	16096.074	-2.4606063	16096.074	2.1476588
16098.074	160.611857	16098.074	120.61196	16098.074	39.999897	16098.074	7.0699511	16098.074	-2.4610331	16098.074	2.1478851
16100.074	160.630759	16100.074	120.62715	16100.074	40.003609	16100.074	7.0703559	16100.074	-2.4614472	16100.074	2.1474614
16102.074	160.649227	16102.074	120.64751	16102.074	40.001717	16102.074	7.0711384	16102.074	-2.461849	16102.074	2.1474402
16104.074	160.549855	16104.074	120.55042	16104.074	39.999435	16104.074	7.0713391	16104.074	-2.4621787	16104.074	2.146982
16106.074	160.598532	16106.074	120.59733	16106.074	40.001202	16106.074	7.0720739	16106.074	-2.4627099	16106.074	2.1466541
16108.074	160.650681	16108.074	120.6526	16108.074	39.998081	16108.074	7.0726604	16108.074	-2.4630044	16108.074	2.1466515
16110.074	160.684543	16110.074	120.68233	16110.074	40.002213	16110.074	7.0733094	16110.074	-2.4635303	16110.074	2.1462486
16112.074	160.678085	16112.074	120.67688	16112.074	40.001205	16112.074	7.0740676	16112.074	-2.4640055	16112.074	2.1460571
16114.074	160.656569	16114.074	120.65589	16114.074	40.000679	16114.074	7.0742121	16114.074	-2.4643388	16114.074	2.1455348
16116.074	160.671004	16116.074	120.67087	16116.074	40.000134	16116.074	7.0749454	16116.074	-2.4647572	16116.074	2.1454313
16118.074	160.592865	16118.074	120.59306	16118.074	39.999805	16118.074	7.075511	16118.074	-2.4650364	16118.074	2.1454382
16120.074	160.601303	16120.074	120.60078	16120.074	40.000523	16120.074	7.0758009	16120.074	-2.4654593	16120.074	2.1448822
16122.074	160.65065	16122.074	120.6516	16122.074	39.99905	16122.074	7.0766592	16122.074	-2.4658284	16122.074	2.1450024
16124.074	160.632819	16124.074	120.6332	16124.074	39.999619	16124.074	7.077136	16124.074	-2.4662404	16124.074	2.1446548
16126.074	160.61904	16126.074	120.61751	16126.074	40.00153	16126.074	7.077548	16126.074	-2.4666951	16126.074	2.1441579
16128.074	160.609512	16128.074	120.60897	16128.074	40.000542	16128.074	7.0781684	16128.074	-2.4670484	16128.074	2.1440718
16130.074	160.633809	16130.074	120.63559	16130.074	39.998219	16130.074	7.078743	16130.074	-2.4675469	16130.074	2.1436491
16132.074	160.631638	16132.074	120.62975	16132.074	40.001888	16132.074	7.0793839	16132.074	-2.4678745	16132.074	2.1436348
16134.074	160.614893	16134.074	120.61611	16134.074	39.998783	16134.074	7.0797853	16134.074	-2.4682286	16134.074	2.1433282
16136.074	160.644232	16136.074	120.64218	16136.074	40.002052	16136.074	7.0803456	16136.074	-2.4686823	16136.074	2.1429811
16138.074	160.643906	16138.074	120.64394	16138.074	39.999966	16138.074	7.0809832	16138.074	-2.4691212	16138.074	2.1427412
16140.074	160.594245	16140.074	120.59389	16140.074	40.000355	16140.074	7.0812898	16140.074	-2.4694464	16140.074	2.1423969
16142.074	160.633175	16142.074	120.63451	16142.074	39.998665	16142.074	7.0818334	16142.074	-2.4699461	16142.074	2.1419411
16144.074	160.637637	16144.074	120.63885	16144.074	39.998787	16144.074	7.0824594	16144.074	-2.4703367	16144.074	2.1417861
16146.074	160.623135	16146.074	120.6194	16146.074	40.003735	16146.074	7.0831261	16146.074	-2.4707603	16146.074	2.1416056
16148.074	160.61554	16148.074	120.61855	16148.074	39.99699	16148.074	7.0836654	16148.074	-2.4709682	16148.074	2.1417289
16150.074	160.654249	16150.074	120.65402	16150.074	40.000229	16150.074	7.0844264	16150.074	-2.4715028	16150.074	2.1414208
16152.074	160.663942	16152.074	120.66229	16152.074	40.001652	16152.074	7.0846953	16152.074	-2.4717448	16152.074	2.1412055
16154.074	160.680352	16154.074	120.68295	16154.074	39.997402	16154.074	7.0854917	16154.074	-2.4723318	16154.074	2.1408281
16156.074	160.704025	16156.074	120.70174	16156.074	40.002285	16156.074	7.0864668	16156.074	-2.4726427	16156.074	2.1411817
16158.074	160.667389	16158.074	120.66951	16158.074	39.997879	16158.074	7.0869088	16158.074	-2.4730568	16158.074	2.140795
16160.074	160.602501	16160.074	120.60199	16160.074	40.000511	16160.074	7.0872002	16160.074	-2.4734926	16160.074	2.1402149
16162.074	160.612377	16162.074	120.61494	16162.074	39.997437	16162.074	7.087923	16162.074	-2.4738612	16162.074	2.1402006
16164.074	160.56073	16164.074	120.56292	16164.074	39.99781	16164.074	7.0882492	16164.074	-2.4743526	16164.074	2.139544
16166.074	160.526791	16166.074	120.5285	16166.074	39.998291	16166.074	7.0887299	16166.074	-2.4746199	16166.074	2.1394901
16168.074	160.486812	16168.074	120.48627	16168.074	40.000542	16168.074	7.0892453	16168.074	-2.4749241	16168.074	2.1393974
16170.074	160.489107	16170.074	120.48863	16170.074	40.000477	16170.074	7.0897183	16170.074	-2.4754601	16170.074	2.1387982
16172.074	160.508718	16172.074	120.50554	16172.074	40.003178	16172.074	7.0900126	16172.074	-2.4758523	16172.074	2.138308
16174.074	160.49312	16174.074	120.49085	16174.074	40.00227	16174.074	7.0907869	16174.074	-2.4761896	16174.074	2.1384075
16176.074	160.538483	16176.074	120.53526	16176.074	40.003223	16176.074	7.0916495	16176.074	-2.4767251	16176.074	2.1381993
16178.074	160.52844	16178.074	120.52672	16178.074	40.00172	16178.074	7.0919647	16178.074	-2.4768772	16178.074	2.1382105
16180.074	160.550014	16180.074	120.55157	16180.074	39.998444	16180.074	7.0926161	16180.074	-2.4774361	16180.074	2.1377437
16182.074	160.513729	16182.074	120.51588	16182.074	39.997849	16182.074	7.0930338	16182.074	-2.4778726	16182.074	2.1372888
16184.074	160.535282	16184.074	120.53622	16184.074	39.999062	16184.074	7.0937266	16184.074	-2.4781659	16184.074	2.1373949
16186.074	160.610488	16186.074	120.60984	16186.074	40.000648	16186.074	7.0942955	16186.074	-2.4786742	16186.074	2.1369469
16188.074	160.614879	16188.074	120.61296	16188.074	40.001919	16188.074	7.0949607	16188.074	-2.4790485	16188.074	2.1368637
16190.074	160.563977	16190.074	120.56564	16190.074	39.998337	16190.074	7.0952473	16190.074	-2.4793949	16190.074	2.1364577
16192.074	160.5698	16192.074	120.57231	16192.074	39.99749	16192.074	7.0956545	16192.074	-2.4799211	16192.074	2.135812
16194.074	160.581512	16194.074	120.58218	16194.074	39.999332	16194.074	7.0964918	16194.074	-2.4803131	16194.074	2.1358657
16196.074	160.642522	16196.074	120.64462	16196.074	39.997902	16196.074	7.0969915	16196.074	-2.4806595	16196.074	2.1356728
16198.074	160.597073	16198.074	120.59557	16198.074	40.001503	16198.074	7.0973978	16198.074	-2.4810674	16198.074	2.135263
16200.074	160.640056	16200.074	120.63824	16200.074	40.001816	16200.074	7.0978975	16200.074	-2.4815805	16200.074	2.1347365
16202.074	160.676465	16202.074	120.6773	16202.074	39.999165	16202.074	7.0986023	16202.074	-2.481909	16202.074	2.1347842
16204.074	160.610272	16204.074	120.61105	16204.074	39.999222	16204.074	7.0993395	16204.074	-2.4823673	16204.074	2.1346047
16206.074	160.648962	16206.074	120.65045	16206.074	39.998512	16206.074	7.0997782	16206.074	-2.4827204	16206.074	2.1343372
16208.074	160.626231	16208.074	120.62559	16208.074	40.000641	16208.074	7.1004257	16208.074	-2.4830847	16208.074	2.1342564
16210.074	160.669113	16210.074	120.66637	16210.074	40.002743	16210.074	7.1008296	16210.074	-2.4833949	16210.074	2.1340396
16212.074	160.60735	16212.074	120.60822	16212.074	39.99913	16212.074	7.1013489	16212.074	-2.4839392	16212.074	2.1334703
16214.074	160.620105	16214.074	120.62281	16214.074	39.997295	16214.074	7.1020422	16214.074	-2.4843311	16214.074	2.1333802
16216.074	160.600461	16216.074	120.60053	16216.074	39.999931	16216.074	7.10256	16216.074	-2.4847002	16216.074	2.1331601
16218.074	160.635041	16218.074	120.63464	16218.074	40.000401	16218.074	7.1027732	16218.074	-2.4849491	16218.074	2.1328752
16220.074	160.628338	16220.074	120.6283	16220.074	40.000038	16220.074	7.1034951	16220.074	-2.4853637	16220.074	2.1327679
16222.074	160.661022	16222.074	120.66045	16222.074	40.000572	16222.074	7.1041136	16222.074	-2.4858053	16222.074	2.132503
16224.074	160.674496	16224.074	120.67667	16224.074	39.997826	16224.074	7.1048031	16224.074	-2.4863565	16224.074	2.1320899
16226.074	160.660744	16226.074	120.66082	16226.074	39.999924	16226.074	7.1051226	16226.074	-2.486717	16226.074	2.1316886
16228.074	160.660106	16228.074	120.6618	16228.074	39.998306	16228.074	7.1056895	16228.074	-2.4869268	16228.074	2.1318357
16230.074	160.685507	16230.074	120.68582	16230.074	39.999687	16230.074	7.1061797	16230.074	-2.4874198	16230.074	2.13134
16232.074	160.659728	16232.074	120.66096	16232.074	39.998768	16232.074	7.1066289	16232.074	-2.4877779	16232.074	2.1310732
16234.074	160.657024	16234.074	120.65945	16234.074	39.997574	16234.074	7.107388	16234.074	-2.4883223	16234.074	2.130744
16236.074	160.710542	16236.074	120.71066	16236.074	39.999882	16236.074	7.1081271	16236.074	-2.4886382	16236.074	2.1308508
16238.074	160.748155	16238.074	120.74661	16238.074	40.001545	16238.074	7.1087146	16238.074	-2.4891908	16238.074	2.1303329
16240.074	160.706518	16240.074	120.70611	16240.074	40.000408	16240.074	7.1092682	16240.074	-2.4893396	16240.074	2.130589
16242.074	160.749786	16242.074	120.75143	16242.074	39.998356	16242.074	7.1097994	16242.074	-2.4897733	16242.074	2.1302526
16244.074	160.687973	16244.074	120.68819	16244.074	39.999783	16244.074	7.1100502	16244.074	-2.4903233	16244.074	2.1294038
16246.074	160.659409	16246.074	120.66158	16246.074	39.997829	16246.074	7.1108899	16246.074	-2.490649	16246.074	2.1295919
16248.074	160.699346	16248.074	120.697	16248.074	40.002346	16248.074	7.111475	16248.074	-2.4911382	16248.074	2.1291986
16250.074	160.711127	16250.074	120.71102	16250.074	40.000107	16250.074	7.1118793	16250.074	-2.4914875	16250.074	2.1289043
16252.074	160.715012	16252.074	120.71267	16252.074	40.002342	16252.074	7.1124225	16252.074	-2.4918466	16252.074	2.1287293
16254.074	160.720924	16254.074	120.72253	16254.074	39.998394	16254.074	7.1128311	16254.074	-2.4924104	16254.074	2.1280103
16256.074	160.686575	16256.074	120.68593	16256.074	40.000645	16256.074	7.1134305	16256.074	-2.4927866	16256.074	2.1278572
16258.074	160.699511	16258.074	120.70122	16258.074	39.998291	16258.074	7.1135888	16258.074	-2.4931076	16258.074	2.1273737
16260.074	160.592815	16260.074	120.59328	16260.074	39.999535	16260.074	7.1140914	16260.074	-2.493576	16260.074	2.1269393
16262.074	160.669851	16262.074	120.66947	16262.074	40.000381	16262.074	7.1148386	16262.074	-2.4937825	16262.074	2.1272738
16264.074	160.646535	16264.074	120.64536	16264.074	40.001175	16264.074	7.1154304	16264.074	-2.4941885	16264.074	2.1270533
16266.074	160.632859	16266.074	120.63297	16266.074	39.999889	16266.074	7.1159377	16266.074	-2.4947612	16266.074	2.1264155
16268.074	160.643806	16268.074	120.64273	16268.074	40.001076	16268.074	7.1162367	16268.074	-2.4951751	16268.074	2.1258864
16270.074	160.702211	16270.074	120.70181	16270.074	40.000401	16270.074	7.1170626	16270.074	-2.4954512	16270.074	2.1261601
16272.074	160.665933	16272.074	120.66348	16272.074	40.002453	16272.074	7.1173372	16272.074	-2.4958608	16272.074	2.1256154
16274.074	160.66289	16274.074	120.66461	16274.074	39.99828	16274.074	7.1180849	16274.074	-2.4963241	16274.074	2.1254368
16276.074	160.739254	16276.074	120.73838	16276.074	40.000874	16276.074	7.118897	16276.074	-2.4966869	16276.074	2.1255233
16278.074	160.714643	16278.074	120.7143	16278.074	40.000343	16278.074	7.1193562	16278.074	-2.4971328	16278.074	2.1250908
16280.074	160.698806	16280.074	120.69868	16280.074	40.000126	16280.074	7.1199222	16280.074	-2.4976361	16280.074	2.1246505
16282.074	160.740178	16282.074	120.74088	16282.074	39.999298	16282.074	7.1204038	16282.074	-2.4979517	16282.074	2.1245003
16284.074	160.729107	16284.074	120.72707	16284.074	40.002037	16284.074	7.1211405	16284.074	-2.4983251	16284.074	2.1244903
16286.074	160.744485	16286.074	120.74392	16286.074	40.000565	16286.074	7.1217084	16286.074	-2.4986978	16286.074	2.1243124
16288.074	160.78204	16288.074	120.78323	16288.074	39.99881	16288.074	7.1222625	16288.074	-2.4991565	16288.074	2.1239498
16290.074	160.724554	16290.074	120.7255	16290.074	39.999054	16290.074	7.1230502	16290.074	-2.499325	16290.074	2.1244001
16292.074	160.738365	16292.074	120.74007	16292.074	39.998295	16292.074	7.1230969	16292.074	-2.4998691	16292.074	2.1233587
16294.074	160.762783	16294.074	120.76189	16294.074	40.000893	16294.074	7.1240187	16294.074	-2.5002656	16294.074	2.1234875
16296.074	160.723762	16296.074	120.72322	16296.074	40.000542	16296.074	7.1244998	16296.074	-2.5005622	16296.074	2.1233757
16298.074	160.709252	16298.074	120.70813	16298.074	40.001122	16298.074	7.1249666	16298.074	-2.5009992	16298.074	2.122968
16300.074	160.705906	16300.074	120.70538	16300.074	40.000526	16300.074	7.1255555	16300.074	-2.5016167	16300.074	2.1223221
16302.074	160.68348	16302.074	120.68353	16302.074	39.99995	16302.074	7.1259804	16302.074	-2.5019667	16302.074	2.1220472
16304.074	160.626551	16304.074	120.6257	16304.074	40.000851	16304.074	7.1264744	16304.074	-2.5022273	16304.074	2.12202
16306.074	160.676622	16306.074	120.67505	16306.074	40.001572	16306.074	7.1268768	16306.074	-2.5026479	16306.074	2.1215811
16308.074	160.708137	16308.074	120.70858	16308.074	39.999557	16308.074	7.1276135	16308.074	-2.5030804	16308.074	2.1214526
16310.074	160.804324	16310.074	120.80342	16310.074	40.000904	16310.074	7.1281967	16310.074	-2.5035102	16310.074	2.1211765
16312.074	160.664245	16312.074	120.66579	16312.074	39.998455	16312.074	7.1282654	16312.074	-2.5038798	16312.074	2.120506
16314.074	160.672341	16314.074	120.67336	16314.074	39.998981	16314.074	7.1290679	16314.074	-2.5042763	16314.074	2.1205153
16316.074	160.734653	16316.074	120.73624	16316.074	39.998413	16316.074	7.1298094	16316.074	-2.5046051	16316.074	2.1205993
16318.074	160.785079	16318.074	120.78453	16318.074	40.000549	16318.074	7.1303749	16318.074	-2.5049868	16318.074	2.1204014
16320.074	160.773838	16320.074	120.7728	16320.074	40.001038	16320.074	7.1309419	16320.074	-2.5055361	16320.074	2.1198695
16322.074	160.726979	16322.074	120.72878	16322.074	39.998199	16322.074	7.1315117	16322.074	-2.5059099	16322.074	2.1196916
16324.074	160.741038	16324.074	120.74087	16324.074	40.000168	16324.074	7.1323452	16324.074	-2.5062532	16324.074	2.1198387
16326.074	160.77908	16326.074	120.78082	16326.074	39.99826	16326.074	7.1331134	16326.074	-2.5066967	16326.074	2.11972
16328.074	160.753038	16328.074	120.7544	16328.074	39.998638	16328.074	7.1337247	16328.074	-2.5069752	16328.074	2.1197741
16330.074	160.787039	16330.074	120.78805	16330.074	39.998989	16330.074	7.1342096	16330.074	-2.5073688	16330.074	2.1194718
16332.074	160.673777	16332.074	120.67673	16332.074	39.997047	16332.074	7.1344032	16332.074	-2.5077691	16332.074	2.118865
16334.074	160.650575	16334.074	120.65294	16334.074	39.997635	16334.074	7.1349235	16334.074	-2.5083947	16334.074	2.118134
16336.074	160.645932	16336.074	120.6433	16336.074	40.002632	16336.074	7.1354709	16336.074	-2.5087106	16336.074	2.1180496
16338.074	160.652214	16338.074	120.65136	16338.074	40.000854	16338.074	7.1359048	16338.074	-2.5089891	16338.074	2.1179264
16340.074	160.659714	16340.074	120.66098	16340.074	39.998734	16340.074	7.1364379	16340.074	-2.5096459	16340.074	2.1171463
16342.074	160.723885	16342.074	120.72041	16342.074	40.003475	16342.074	7.137136	16342.074	-2.509923	16342.074	2.1172903
